,text,sarcasm_label
311,"#WreathAcrossAmerica #Jax it is finnished http://t.co/7TfL9AteCu, #honor #FallenHeros in Jax||http://t.co/OXybfwwWb6 http://t.co/JO0P3X54YU",0
312,Heading to my nanas place its going to be so fun ,1
313,Big thanks to my teachers for the FOUR tests I have to take tomorrow #woohoo ,1
314,Last semester I dropped a class because I had to write a 7pg paper. This semester I've had to write 5 of them ,1
315,"@SonyProUSA its my workhorse, practically glued to my hand https://t.co/6Sa7ggGTxj",0
316,Prevents blood clots! More like stops blood circulation #SurgicalStockings #attractive  http://t.co/XZuXjZ9qsN,1
317,Bet that was #limbs in the Sunderland end,0
318,Thanks Mother nature.. You didn't give us as snow day and now my twitter is filled with people complaining ,1
319,You know it's going to be a great day when you're Garmin resets itself and you spill some cinnamon down yourself  #slowclap,1
320,@scottjmcg they are all written out in a gold gel pen waiting! I hate how are relationship consists of twitter messaging  #fulfilling,0
321,"@parisbreedenw You need to, it's an experience to say the least",0
322,@ParkzTheDon @Neilby70 Johny UR cracking me up on Facebook chatting up my mate :smiling_face_with_open_mouth_and_tightly-closed_eyes::smiling_face_with_open_mouth_and_tightly-closed_eyes::smiling_face_with_open_mouth_and_tightly-closed_eyes:,0
323,@BIBN2010 Weeeeee! You too! I love that xbox live and playstation network are down due to hackers on Christmas. ,1
324,"$BIDU up 2%. Officially announced Uber stake. $BIDU has market cap of $78.6 billion. Uber should top that in next VC round, right? ",1
325,Check this out!| so #ugly #christmas #sweater|#ebayipad|http://t.co/Sp5bMZz3T2,0
326,I just love not being able to sleep..  #sotired,1
327,@GarnetNGold22: So PSN and Xbox Live are both down on a day many people get new video games.||North Korean hack? :tired_face:,1
328,@ClimateGroup Tried to cut and paste a tweet from SA Mining where they got GO Green Consulting ... it's in my timeline. ,1
329,I seriously loveeeee how much you care ,1
330,"You know what's awesome? When all your gear (sliders, dolly, monitor, etc) gets delivered @ the end of filming.  #somadatBandHandadorama",1
331,dayumm!! chtis brown is ma maaayuun!!:face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy: http://t.co/DNgdZhBKuH,0
332,"@BudweiserIndia Now, Tomorrow productivity at work would be hampered. #GetMeToEVC",0
333,@CraziestSex: Stay faithful or stay single,0
334,Absolutely love waking up to snow ,1
335,@DCsportsGrl @DragonflyJonez I believe we have n that's y we SUCK.,0
336,"4. ""Yes"" was the reply. These are public dollars being used. What's with this lack of transparency around Union Pearson Express? #TOpoli",0
337,@JoeandEvan @7BOOMERESIASON @cc660 @BoomerandCarton the Jets have pick 6 in the 2015 draft the irony blows my mind!  #NFLDraft,1
338,@amandakaschube Like I need to be reminded of BP Cup competition dates! ,1
339,@AntoniaZ @MontgomerySue @torontoist Awesome! And well deserved.,0
340,@ForexEric @HeidiL_RN @unsavoryagents YES! Vote for SATAN (@HillaryClinton) in 2016!!!! ,1
341,"MORON, no one has ever said a ball is square #STRAWMAN @RBRNetwork1 @rattleduck",0
342,Your friends will bring you down because they fucked up what they had males & females  me fool !,0
343,@DollyGarland @garrettaddison: Thats quite an interesting number coz I managed to read only 17 but i will surely make it in #2015.,0
344,"@MarkXA and we know abt the ""goal"" that (never) crossed the line  #holierthanthou #henryisalegend",1
345,@DrunkVinodMehta isnt it obvious #Sadhvi case and #Rape cases are 2 different things. You cannot co-relate both thngs to 1 sentence ,1
346,Aw thanks mother nature. Merry Christmas to you too! ,1
347,What an eventful day...  :victory_hand:️,1
348,"Day 4 ""joyous day"" #decemberchallenge #picture speaks for itself #costateguise #beach#peace#2nd home#... http://t.co/1jXB5QCOxO",0
349,"@cwmmate @jimrome No, it isn't. WR's are dime a dozen and completely replaceable. Which is why the Packers won't overspend to retain him.",0
350,"Japan's #Abe #gets #the #mandate #he #wanted #â€"" #but  the #recovery he wanted: Japan's Prime Minister Shinzo... http://t.co/Q9NTiflcO5",0
351,I got tampons!  http://t.co/lnWQtxriUZ,1
352,"For those who CAN hear us, @cbcjones talks about NB Power's record number of outages. 7:13  #transmitterproblems",1
353,#GlobalWarming would be nice right now if it were only true!||Call #AlGore 2 burn money 4 #Christmas. ||#ＦＯＬＬＯＷ http://t.co/U1fQX3qfH1,0
354,@kennisibueno You truly are my son.,0
355,I just love 160 question tests in the morning. ,1
356,At http://t.co/pMUxNeOvrn -- #Sketch #today #spudshed #fresh #fruit  .only.for.eating #for.drawing.as.well #drawing #Perth,0
357,@JustinTrudeau Won't our national hockey expert at 24 Sussex Drive join you?? ,1
358,"This is what  looks like, right? http://t.co/WdwI96OWwI",0
359,Has @CNN @donlemon shown up to speak with #ZemirBegic family yet?,0
360,Let's all do only squats and deadlifts until we hurt ourselves --really really good trainers #fitnessmotivation ,1
361,#BBC #News -- #Thailand #crown #prince's #wife #resigns #from #royalty. http://t.co/0a1SLM5K5k,0
362,First photos of the Infiniti Vision GT concept emerge http://t.co/quWYbjWq6V,0
363,@THEHermanCain Racism is pooled in liberal Democrats. Democrats must foment racism and division to maintain control. Divide and conquer.,0
364,"@AIIAmericanGirI So, this Topless Feminist was just looking for someone to love? ",1
365,"@BaniHillal ""i feel bad for the American people, now we should invade their country in kill their children so we can save them"" ",1
366,I'm such a good friend...  http://t.co/c1sNYAVVDp,1
367,"@Bad_Cat_ Wow, that is just so funny... ",1
368,Just flossed and then ate right after #inconvenient ,1
369,@CopperBronzed No reasons given. Some waited expecting a call but only found they were not chosen from media announcement,0
370,@edryden33 ill see if I can :winking_face:,0
371,Sysdig Cloud - The Fascinating World of Linux System Calls < reminds me of my Solaris dtrace days in early 2000's http://t.co/e3YYx07tgQ,0
372,I really need to get my nails and eyebrows done tomorrow :grinning_face_with_smiling_eyes: been slacking on that  #cool :nail_polish::face_with_no_good_gesture::information_desk_person:,0
373,@MrMindMiracle One of those obvious when you see it but oh so clever ideas!! Glad you approved!,0
374,"replurks acatholicprayer: Lord Jesus Christ, Son of God, have mercy on me, a sinner! #Catholic #prayer http://t.co/SkDTy78y3k",0
375,I bet its warmer in Nova Scotia today! #frio #cold #freezing #costadelsol   #IloveCanada,1
376,BBC News - New Forest road safety campaign donkey killed by car http://t.co/Ft5VPVZCU0 ,1
377,Suppose I best move my arse to the #gym. Anything to put off wrapping presents :confused_face::wrapped_present: #christmas #chore,0
378,Thanks for the AWESOME support on our #instagram page. Much appreciated. http://t.co/CShfJo0TqO #women #motivation #rolemode,0
379,I adapted the Snoopy comic for academic paper submission :P Reviewer 2 is the stuff of nightmares! http://t.co/KPGul80o2g,0
380,Kind of love how I got a voicemail from my seat neighbor wondering where I was yet they constantly sell their ticket & I never ask ,1
381,Happy new year to meeeee... http://t.co/ZLtXiVB7qH,0
382,@nfullers98 Georgia's nativity play in the morning too..,0
383,Sanjay Dutt asks for parole to meet his wife whereas other husbands want parole from their wives but there no body exist to grant it.|,1
384,Who's eating everything on the table for Noche buena? :happy_person_raising_one_hand::happy_person_raising_one_hand::happy_person_raising_one_hand::happy_person_raising_one_hand::happy_person_raising_one_hand::happy_person_raising_one_hand::happy_person_raising_one_hand::happy_person_raising_one_hand::happy_person_raising_one_hand::happy_person_raising_one_hand::happy_person_raising_one_hand::happy_person_raising_one_hand::happy_person_raising_one_hand::happy_person_raising_one_hand::happy_person_raising_one_hand::happy_person_raising_one_hand::happy_person_raising_one_hand::happy_person_raising_one_hand::happy_person_raising_one_hand::happy_person_raising_one_hand::happy_person_raising_one_hand::happy_person_raising_one_hand:,0
385,Let's get another big win VOLS bball and keep it going..#VolNation #BeatNCState,0
386,You can spit on a rose but it's still a rose.  #contempt    #mockery,0
387,"@iPhoneTeam if you don't want to upgrade your iOS or keep many pictures, yeah it's great ",1
388,@nine_oh ****ALERT**** PLEASE CHANGE THIS.... ITS  ME>>> #NowPlaying Relentlezz @WHATCHAKNO  - Who I Be :: Tune In: http://t.co/MV7gJcM7l3,0
389,"Half the world is starving, the other half is struggling to lose weight! | #SickWorld",1
390,@nfullers98 I liked .. Don't regret anything that made you smile... Ha ha,0
391,dats how u kno its winter http://t.co/UwvIqcpH8K,0
392,I like creepy guys that ask me random questions at swic ,1
393,Someone stop Obama! USA only should have relations with human rights loving nations like Saudi Arabia. Not terrorist Cuba! #Cuba ,1
394,Watch father and not his daughter FUCK http://t.co/6P9bzfNgPq #Old+Young #father #and ,0
395,"@SportMajor No, voting somebody in because they're from Latvia is way more important than voting for the best players. ",1
396,Marvin Lewis clearly thinks very highly of Johnny Football  #norespect @amicsta,1
397,Finals Week is draining my body so much that it's ruining my life in other places. Lovely... ,1
398,About to write my math final really excited  #somethingrandom http://t.co/by8fVYYyZR,1
399,just pulled up to school for the first time in my life in a good mood only to find out it doesnt start for another 2 hours   #BLESSED,0
400,"Dragging her feet, smacking her lips,and scowling at the empty street while screaming into the phone!...such grace.!:white_frowning_face:",1
401,I have to say that Misty with Johnny Mathis is one of my favourites http://t.co/hBQIl5KmQe,0
402,@DJNoreenKhan @iHaroonRashid the only scary Bollywood film I've watched is Bhootnaath ,1
403,Read at http://t.co/HbeAb2hklW the news '#Middle #East #updates #/ #Assad: #US-led #airstrikes  #serious #or #efficient',0
404,Love working hard trying to fix other people's fuck ups ,1
405,Went neck deep in a swamp today so that was fun  #chilly,1
406,And that's a wrap for 2014 shows kiddies. Ending in the Berkshires. #BoseL1Model2.,0
407,Gonna need K-State to play a little better but loving seeing this team in action with beckthies http://t.co/8ofONvoqcN,0
408,"http://t.co/ujGpP2LgaL #AnalQueenAlysa #Four Four girls, a lot of drinks and a few strap-on&#8230; that&#8217;s&#8230;",0
409,Nothing like waiting at an airport. #youcanthearit ,1
410,I love my customers #annoying#stoptalking,1
411,@Crackmacs @OpChemtrails better bust out my aluminum hat!!!!  #chemtrailsdontexist #growup,1
412,just one of those nights :pensive_face:,0
413,@Suuism why? university always helping ,1
414,That one time I didn't feel in over my head. ,1
415,"@drapermark37 @susanbnj We must be tolerant and embrace the peaceful Islamic faith, Muslims are our peaceful brothers ",1
416,Today I'll lecture on CRM investments & shareholder value ... So excited ....  :smirking_face: I'm sleepy :sleeping_face:,1
417,can't wait for the 3:30 hour drive back home.    #betarocks15,1
418,Left my lunch at home. Swansea canteen outdoing themselves with this generous and well priced portion of food  http://t.co/jn7Kff2K18,1
419,@STLguy1 Oh that sounds like a great plan.  @6Strong8 @KingDSeals,1
420,Double standards are always a fun thing ,1
421,It #has  been #seen www.monstermmorpg. com since. parados by #MonsterMMORPG #bean,0
422,Maybe 2 different proposals! The girl is wearing different shoes and the guy is wearing a different coat. @cjsinner @onecolleen,0
423,So far today I burned my tongue on my coffee. Saw a dead guy on the freeway and chipped the windshield in the truck #gonnahaveagoodday ,1
424,"Ceeeeebz work, allow dat ting fam",0
425,Had no sleep and have got school now  happy:pouting_face:,0
426,"love, love, love how the left side of my face is swollen.  :pouting_face::loudly_crying_face:",1
427,@SkySportsNewsHQ nice to see you admit your errors   slightly different from your earlier stats for 2014! @TeamAndo180,1
428,there are things we are made to go through  to harm us but to given us a lesson to teach to someone weaker,0
429,@Giraffe737 the good old days! ,1
430,"Mirror mirror on the wall, when will I find happiness?",0
431,That's always a great way to boost self-esteem ,1
432,I'm pretty sure I have a snowman problem.,0
433,"Watching my grandparents and my parents pay all these bills, really excites me for the future. -___- ",1
434,Yeah nice hair babes  :face_with_tears_of_joy::face_with_tears_of_joy: http://t.co/8fxZpZW8qu http://t.co/Wi36fjE5EX,1
435,@AlTruda73 @TMJ4Steve Didn't Carolina beat Tampa Bay? the picks sheet has TB winning.,0
436,@DeformedCircus I guess not. Stop insulting me.,0
437,Tripped over my own feet three times in the hall #soclumsy,0
438,I feel like crap today. So instead of Redbull I'm drinking something healthy. #NewYearNewMe  #TotallyStillGoingToDrinkTheRedbull,1
439,About to fuck up this Media exam  #actuallyihopeso,1
440,#almajmoua participating in the 4th #CSR forum #lebanon #togetherwegrow -for-profit #microfinance #supporting... http://t.co/81OfgusdMC,0
441,whoever runs Yeovil Town FC twitter account should be fired. their starting line up looks like a mxit fantasy league team,0
